sent_id,occurrence_index,sentence_text,token_form,gold_deprel,stanza_deprel,gold_case_marker,stanza_case_marker,gold_verifier_rule_id,stanza_verifier_rule_id,gold_final_decision,stanza_final_decision,gold_final_candidates,stanza_final_candidates,deprel_agree,case_marker_agree,rule_id_agree,final_decision_agree
dev-s1342,1,समाजवादी पार्टी के नेता रामगोपाल यादव ने अटवाल को बधाई दी और राजग पर कटाक्ष किया कि हंगामे को देखते हुए सहयोग देने के आश्वासनों पर भरोसा नहीं रहा है लेकिन सपा उन्हें पूरा सहयोग देगी ।,भरोसा,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s1342,1,समाजवादी पार्टी के नेता रामगोपाल यादव ने अटवाल को बधाई दी और राजग पर कटाक्ष किया कि हंगामे को देखते हुए सहयोग देने के आश्वासनों पर भरोसा नहीं रहा है लेकिन सपा उन्हें पूरा सहयोग देगी ।,सहयोग,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1343,1,जनता दल (यू) के नितीश कुमार ने चुटकी ली कि उधर सरदार मनमोहन सिंह हैं और इधर सरदार चरणजीत सिंह अटवाल हैं ।,चुटकी,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1343,1,जनता दल (यू) के नितीश कुमार ने चुटकी ली कि उधर सरदार मनमोहन सिंह हैं और इधर सरदार चरणजीत सिंह अटवाल हैं ।,सिंह,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1346,1,शिरोमणि अकाली दल नेता सुखदेव सिंह ढींढसा ने कहा कि उन्हें डबल खुशी हो रही है ।,खुशी,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1347,1,उन्होंने अकाली दल को यह पद दिए जाने के लिए वाजपेयी और आडवाणी का आभार जताया ।,आभार,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1348,1,उन्होंने ठहाकों के बीच कहा कि मुझे मौका देते रहेंगे तो सदन ठीक चलता रहेगा ।,मौका,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1349,1,किसानों के ऋण माफ करने से साफ इन्कार करते हुए वित्त मंत्री पी. चिदंबरम ने लोकसभा को बताया कि इस समय किसानों के लिए पूर्व घोषित राहत पैकेजों के तहत रियायत देने का विकल्प ही मौजूद है ।,करने,advcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1349,2,किसानों के ऋण माफ करने से साफ इन्कार करते हुए वित्त मंत्री पी. चिदंबरम ने लोकसभा को बताया कि इस समय किसानों के लिए पूर्व घोषित राहत पैकेजों के तहत रियायत देने का विकल्प ही मौजूद है ।,किसानों,nmod,obl,के,के,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1349,1,किसानों के ऋण माफ करने से साफ इन्कार करते हुए वित्त मंत्री पी. चिदंबरम ने लोकसभा को बताया कि इस समय किसानों के लिए पूर्व घोषित राहत पैकेजों के तहत रियायत देने का विकल्प ही मौजूद है ।,पैकेजों,nmod,obl,के,के,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1349,1,किसानों के ऋण माफ करने से साफ इन्कार करते हुए वित्त मंत्री पी. चिदंबरम ने लोकसभा को बताया कि इस समय किसानों के लिए पूर्व घोषित राहत पैकेजों के तहत रियायत देने का विकल्प ही मौजूद है ।,रियायत,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1350,1,वामदलों समेत कई पार्टियों के सदस्यों ने कहा कि किसान समुदाय के लिए संस्थागत ऋणों में वृद्धि भारी कर्ज के नीचे दबे किसानों की मदद नहीं करेगी ।,ऋणों,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s1350,1,वामदलों समेत कई पार्टियों के सदस्यों ने कहा कि किसान समुदाय के लिए संस्थागत ऋणों में वृद्धि भारी कर्ज के नीचे दबे किसानों की मदद नहीं करेगी ।,मदद,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1350,1,वामदलों समेत कई पार्टियों के सदस्यों ने कहा कि किसान समुदाय के लिए संस्थागत ऋणों में वृद्धि भारी कर्ज के नीचे दबे किसानों की मदद नहीं करेगी ।,वामदलों,nmod,obl,समेत,समेत,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1350,1,वामदलों समेत कई पार्टियों के सदस्यों ने कहा कि किसान समुदाय के लिए संस्थागत ऋणों में वृद्धि भारी कर्ज के नीचे दबे किसानों की मदद नहीं करेगी ।,वृद्धि,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s1351,1,इस पर वित्त मंत्री ने कहा कि फार्म पैकेज का उद्देश्य अधिक से अधिक संख्या में किसानों को वित्त संस्थानों के तहत लाना है ।,संख्या,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s1354,1,उन्होंने कहा कि किसी भी अन्य विकल्प पर विचार करने से पहले सरकार इस पैकेज को ईमानदारी से लागू करना चाहती है ।,करना,advcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1354,1,उन्होंने कहा कि किसी भी अन्य विकल्प पर विचार करने से पहले सरकार इस पैकेज को ईमानदारी से लागू करना चाहती है ।,करने,advcl,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1355,1,वित्त मंत्री इस पैकेज को लागू करने के लिए निगरानी संबंधी कोई आयोग गठित करने के सुझाव से सहमत नहीं हुए ।,निगरानी,obl,compound,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s1355,1,वित्त मंत्री इस पैकेज को लागू करने के लिए निगरानी संबंधी कोई आयोग गठित करने के सुझाव से सहमत नहीं हुए ।,सुझाव,obl,obj,से,से,R4,,ambiguous,mapping_hypothesis,Karaṇa|Apādāna,Karma,no,yes,no,no
dev-s1356,1,चिदंबरम ने कहा कि अगर पैकेज लागू नहीं हो रहा है तो इसकी सूचना उन्हें दी जाए ।,दी,advcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1356,1,चिदंबरम ने कहा कि अगर पैकेज लागू नहीं हो रहा है तो इसकी सूचना उन्हें दी जाए ।,हो,obj,advcl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1357,1,वह इसके खिलाफ कड़े कदम उठाएंगे ।,कदम,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1359,1,उन्होंने कहा कि जिस तरह पिछले साल कृषि में विकास हुआ हम वैसा नहीं चाहते ।,चाहते,advcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1359,1,उन्होंने कहा कि जिस तरह पिछले साल कृषि में विकास हुआ हम वैसा नहीं चाहते ।,हुआ,obj,acl:relcl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1360,1,हम उम्मीद करते हैं कृषि में उचित दर से विकास हो ।,विकास,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1360,1,हम उम्मीद करते हैं कृषि में उचित दर से विकास हो ।,हो,advcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1362,1,उन्होंने कहा कि वह वृद्धि दर 7 फीसदी अवश्य चाहेंगे ।,दर,nmod,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1362,1,उन्होंने कहा कि वह वृद्धि दर 7 फीसदी अवश्य चाहेंगे ।,फीसदी,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1364,1,"हालांकि, यादव यह कहने से नहीं चूके कि वह इसी कांग्रेस से काफी लंबी लड़ाई लड़ चुके हैं और संघर्ष के दौरान उन्हें जेल भी जाना पड़ा था ।",कहने,advcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1364,1,"हालांकि, यादव यह कहने से नहीं चूके कि वह इसी कांग्रेस से काफी लंबी लड़ाई लड़ चुके हैं और संघर्ष के दौरान उन्हें जेल भी जाना पड़ा था ।",चुके,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1364,1,"हालांकि, यादव यह कहने से नहीं चूके कि वह इसी कांग्रेस से काफी लंबी लड़ाई लड़ चुके हैं और संघर्ष के दौरान उन्हें जेल भी जाना पड़ा था ।",लड़ाई,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1365,1,कांग्रेस द्वारा प्रदेश की कानून व्यवस्था के मामले को तूल देने पर भी मुलायम ने उलट कर जवाब दिया कि कांग्रेस पहले दिल्ली की व्यवस्था ही ठीक तरह से संभाल ले ।,जवाब,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1365,1,कांग्रेस द्वारा प्रदेश की कानून व्यवस्था के मामले को तूल देने पर भी मुलायम ने उलट कर जवाब दिया कि कांग्रेस पहले दिल्ली की व्यवस्था ही ठीक तरह से संभाल ले ।,तूल,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1365,1,कांग्रेस द्वारा प्रदेश की कानून व्यवस्था के मामले को तूल देने पर भी मुलायम ने उलट कर जवाब दिया कि कांग्रेस पहले दिल्ली की व्यवस्था ही ठीक तरह से संभाल ले ।,संभाल,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1366,1,उन्होंने कहा कि अब जहां भी आपराधिक वारदातों में बढ़ोत्तरी होगी वहां जिम्मेदारी तय कर दोषी लोगों के खिलाफ कार्रवाई की जाएगी ।,जहां,obl,advmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s1369,1,"पांडेय के यहां शोक व्यक्त करने पहुंचने वालों में कांग्रेस विधान मंडल दल के नेता प्रमोद तिवारी, पूर्व सांसद अभय प्रताप सिंह, पूर्व मंत्री यशवंत सिंह, विधान परिषद सदस्य शैलेन्द्र प्रताप सिंह, जिला पंचायत अध्यक्ष बिंदेश्वरी पटेल, विधायक रामनाथ सरोज, पूर्व सांसद सीएन सिंह, जिलाध्यक्ष सियाराम यादव समेत तमाम लोग मौजूद थे ।",मौजूद,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1376,1,याचिका के माध्यम से मामले के एक गवाह हरीश दुलानी को बुलाने की मांग की गई थी ।,माध्यम,obl,case,से,,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,no,no,no
dev-s1376,1,याचिका के माध्यम से मामले के एक गवाह हरीश दुलानी को बुलाने की मांग की गई थी ।,याचिका,nmod,obl,के,के,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1379,1,कारगिल के एक धर्मस्थल में धर्मग्रंथ के अपमान को लेकर दो संप्रदायों के बीच झड़पों के बाद लेह और इसके आसपास के इलाकों में कर्फ्यू लगा दिया गया है ।,इलाकों,conj,obl,,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,no,no,no
dev-s1379,1,कारगिल के एक धर्मस्थल में धर्मग्रंथ के अपमान को लेकर दो संप्रदायों के बीच झड़पों के बाद लेह और इसके आसपास के इलाकों में कर्फ्यू लगा दिया गया है ।,लेह,obl,nmod,में,,R2,,confirmed,no_decision,Adhikaraṇa,,no,no,no,no
dev-s138,1,इससे वह एक वाणिज्यिक उपक्रम होने के नाते बजट पर अधिक निर्भर न रहकर अपने संसाधन खुद जुटा सकेगा ।,उपक्रम,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1380,1,इसके साथ ही सावधानी बरतते हुए प्रशासन की मदद के लिए सेना और भारत - तिब्बत सीमा पुलिस (आईटीबीपी) को भी बुला लिया गया है ।,सावधानी,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1382,1,कश्मीर रेंज के पुलिस महानिरीक्षक के. राजेंद्र ने लेह से बताया कि राज्य पुलिस ने झड़पों के सिलसिले में अभी तक ३१ लोगों को गिरफ्तार किया है ।,लेह,obl,iobj,से,से,R4,,ambiguous,mapping_hypothesis,Karaṇa|Apādāna,Sampradāna,no,yes,no,no
dev-s1383,1,राजेंद्र ने कहा कि स्थिति नियंत्रण में है और कर्फ्यू लगा दिया गया है ।,कर्फ्यू,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1386,1,एक रक्षा प्रवक्ता ने बताया कि लेह में कानून - व्यवस्था को कायम रखने के लिए प्रशासन ने सेना की सहायता मांगी ।,सहायता,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1389,1,कश्मीर के डिवीजनल कमिश्नर बशारत अहमद डार ने कहा कि स्थिति पूरी तरह नियंत्रण में है ।,तरह,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1390,1,कश्मीर समस्या पर मध्यस्थता करने के अनुरोध को अमेरिका की ओर से सार्वजनिक रूप से खारिज किए जाने के बाद पाकिस्तान ने बृहस्पतिवार को इसके दशकों पुराने रुख में बदलाव की घोषणा की ।,दशकों,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1391,2,पाकिस्तान के राष्ट्रपति जनरल परवेज मुशर्रफ ने कहा कि कश्मीर समस्या द्विपक्षीय मसला है और वह इसे त्रिपक्षीय या बहुपक्षीय मसला नहीं बनाना चाहते हैं ।,मसला,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1394,1,मुशर्रफ अमेरिकी राष्ट्रपति जॉर्ज डब्लू. बुश की हाल की टिप्पणियों के संबंध में पूछे गए सवालों का जवाब दे रहे थे ।,जवाब,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1395,1,"बुश ने कहा था कि वह कश्मीर मुद्दे पर मध्यस्थता नहीं करेंगे, लेकिन समस्या के हल के लिए दोनों देशों को लगातार प्रोत्साहित करते रहेंगे ।",देशों,iobj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s1395,1,"बुश ने कहा था कि वह कश्मीर मुद्दे पर मध्यस्थता नहीं करेंगे, लेकिन समस्या के हल के लिए दोनों देशों को लगातार प्रोत्साहित करते रहेंगे ।",लगातार,obl,advmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s1398,1,भारत और पाकिस्तान के बीच चल रही शांति प्रक्रिया वार्ता की स्थिति के बारे में पूछे जाने पर पाकिस्तानी राष्ट्रपति ने कहा कि विश्वास से काम करने के उपायों की अपेक्षाकृत अच्छे परिणाम हैं लेकिन विवादों के समाधान की दिशा में कोई प्रगति नहीं है ।,उपायों,nsubj,nmod,की,की,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s1400,1,लिहाजा उसे अभी जेपीसी के गठन का कोई औचित्य नहीं दिखता ।,औचित्य,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1400,1,लिहाजा उसे अभी जेपीसी के गठन का कोई औचित्य नहीं दिखता ।,लिहाजा,advmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1403,1,इसके विरोध में राजग ने लोकसभा से वाकआउट भी किया ।,इसके,nmod,obl,,विरोध,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,no,yes,no
dev-s1403,1,इसके विरोध में राजग ने लोकसभा से वाकआउट भी किया ।,विरोध,obl,case,में,,R2,,confirmed,no_decision,Adhikaraṇa,,no,no,no,no
dev-s1408,1,उन्होंने कहा कि अनिल मथेरानी ने अब एक नई बात कही है कि कांग्रेस पार्टी को इस बारे में पहले से पता था ।,इस,nmod,obl,बारे,बारे,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1408,1,उन्होंने कहा कि अनिल मथेरानी ने अब एक नई बात कही है कि कांग्रेस पार्टी को इस बारे में पहले से पता था ।,पहले,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s1409,1,बाद में यह मांग ठुकराए जाने के विरोध में विपक्ष ने सदन की कार्यवाही से वाकआउट कर दिया ।,ठुकराए,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1409,1,बाद में यह मांग ठुकराए जाने के विरोध में विपक्ष ने सदन की कार्यवाही से वाकआउट कर दिया ।,विरोध,obl,mark,में,,R2,,confirmed,no_decision,Adhikaraṇa,,no,no,no,no
dev-s1413,1,राजग को यह मांग पहले करनी चाहिए थी ।,मांग,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1414,1,सरकार की तरफ से संसदीय कार्य राज्यमंत्री सुरेश पचौरी ने विपक्ष की मांग को खारिज करते हुए कहा कि मौजूदा परिस्थितियों में इसकी कोई जरूरत नहीं है तथा पाठक प्राधिकरण मामले की तह तक जाएगा ।,तह,compound,obl,तक,तक,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1414,1,सरकार की तरफ से संसदीय कार्य राज्यमंत्री सुरेश पचौरी ने विपक्ष की मांग को खारिज करते हुए कहा कि मौजूदा परिस्थितियों में इसकी कोई जरूरत नहीं है तथा पाठक प्राधिकरण मामले की तह तक जाएगा ।,प्राधिकरण,nmod,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1415,1,उन्होंने सदन को आश्वस्त किया कि पाठक की जांच रिपोर्ट और उस पर कार्यवाही रिपोर्ट को सरकार सदन के पटल पर रखेगी ।,रिपोर्ट,obj,obj,को,,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Karma,yes,no,no,no
dev-s1419,1,अभी तक आयोग का ज्यादा ध्यान आतंकवाद और उग्रवाद प्रभावित इलाके पर ही रहता था ।,आतंकवाद,obl,nmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s1424,1,इसी तरह चिकित्सा सुविधा भी मानवाधिकार के दायरे में है ।,तरह,obl,nmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s1427,1,इसी तरह भूख से मौत के मामलों को आयोग ने गंभीरता से लिया है और इसके लिए राज्य सरकारों को आवश्यक निर्देश जारी किया गया है ।,भूख,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s1430,1,देश के सभी जेलों में क्षमता से अधिक कैदी हैं ।,क्षमता,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s1438,1,उन्होंने उम्मीद जताई कि भारत अपने दृष्टिकोण में बदलाव लाएगा ।,बदलाव,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s144,1,इस योजना की ७० फीसदी रकम पहले तीन सालों में ही उपलब्ध कराई जा चुकी है ।,पहले,amod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1444,1,मुशर्रफ ने यह भी कहा कि हो सकता है कि भारत की नयी गठबंधन सरकार की अपनी सीमा होगी और वह जनता के डर से खुलकर कहने की स्थिति में नहीं होगी ।,सीमा,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1444,1,मुशर्रफ ने यह भी कहा कि हो सकता है कि भारत की नयी गठबंधन सरकार की अपनी सीमा होगी और वह जनता के डर से खुलकर कहने की स्थिति में नहीं होगी ।,होगी,nsubj,acl,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s1445,1,मुशर्रफ ने कहा कि भारत की जनता शांति चाहती है और अंतर्राष्ट्रीय समुदाय भी कश्मीर समस्या के समाधान के लिए दबाव बनाता रहा है ।,दबाव,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1446,1,अगर अल्लाह के शुक्र से इस समस्या का समाधान हो गया तो सभी जेहादी संगठनों को बोरिया बिस्तर बांधना होगा ।,बिस्तर,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1446,1,अगर अल्लाह के शुक्र से इस समस्या का समाधान हो गया तो सभी जेहादी संगठनों को बोरिया बिस्तर बांधना होगा ।,संगठनों,obj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s1447,1,उन्होंने कहा कि हाल के कुछ महीनों में भारत और पाकिस्तान ने द्विपक्षीय रिश्ते में सुधार के लिए कई सराहनीय कदम उठाए हैं ।,कदम,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1456,1,कई विस्फोट करने के बाद नक्सलियों ने डिपो की सुरक्षा में तैनात सीआईएसएफ के जवानों पर अंधाधुंध फायरिंग शुरू कर दी ।,विस्फोट,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1462,1,"ये जवान बिहार, कर्नाटक, छत्तीसगढ़, मध्यप्रदेश व महाराष्ट्र के रहने वाले थे ।",रहने,obj,root,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1464,1,स्थानीय आदिवासियों को आंदोलन में भाग लेने से हतोत्साहित करने के लिए नक्सलियों ने बारगढ़ में आदिवासियों के पांच मकानों को आग लगा दी ।,लेने,obj,advcl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1468,1,ये जवान इस क्षेत्र में नक्सली विरोधी अभियान को अंजाम देने वाले दल का हिस्सा थे ।,क्षेत्र,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s1472,1,"यादव ने कहा कि जो लोग उलटी - सीधी टिप्पणियां कर रहे हैं, उन्हें पहले मुंबई और दिल्ली के हालात देखने चाहिए, जहां अपराध का ग्राफ सबसे ऊपर है ।",कर,obj,acl:relcl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1472,1,"यादव ने कहा कि जो लोग उलटी - सीधी टिप्पणियां कर रहे हैं, उन्हें पहले मुंबई और दिल्ली के हालात देखने चाहिए, जहां अपराध का ग्राफ सबसे ऊपर है ।",देखने,acl:relcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1475,1,कांग्रेस के साथ अपने संबंधों के बारे में मुख्यमंत्री ने कहा कि इस प्रताड़ना के बावजूद भी उनकी पार्टी समर्थन दे रही है ।,समर्थन,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1483,1,पर्याप्त बिजली अभाव के मद्देनजर महाराष्ट्र में डेमोक्रेटिक फ्रंट की सरकार ने मंगलवार को चुनाव - पूर्व अपने वादे को अब नहीं निभाने का फैसला किया है ।,चुनाव,obl,compound,पूर्व,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,no,yes,no
dev-s1487,1,उड़ीसा विधानसभा में बुधवार को उस समय जबरदस्त हंगामा हुआ जब विपक्ष ने सत्ता पक्ष के सदस्यों पर अपराधियों से सांठगांठ का आरोप लगाया ।,हंगामा,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1489,1,विधानसभा की कार्यवाही शुरू होते ही कांग्रेस सदस्य तारा प्रसाद बाहिनीपति ने एक अखबार लहराते हुए कहा कि इसमें एक अपराधी के साथ सत्तारूढ़ पार्टी के एक सदस्य की तस्वीर छपी है ।,तस्वीर,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1491,1,इस पर अध्यक्ष ने कहा कि प्रश्नकाल के बाद वह उनकी बात सुनेंगे लेकिन कांग्रेस के सदस्य हाल ही में टेंडर देने के मामले में सात लोगों की हत्या की जांच सीबीआई से कराने की मांग करते रहे ।,टेंडर,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1491,1,इस पर अध्यक्ष ने कहा कि प्रश्नकाल के बाद वह उनकी बात सुनेंगे लेकिन कांग्रेस के सदस्य हाल ही में टेंडर देने के मामले में सात लोगों की हत्या की जांच सीबीआई से कराने की मांग करते रहे ।,बात,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1492,1,खाद्य पदार्थों में मिलावट को रोकने के लिए भारतीय मानक ब्यूरो यानि बीआईएस जल्द ही एक 'क्विक टेस्ट किट' को भारतीय उपभोक्ताओं के लिए लाने की योजना बना रहा है ।,बीआईएस,nsubj,conj,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s1492,1,खाद्य पदार्थों में मिलावट को रोकने के लिए भारतीय मानक ब्यूरो यानि बीआईएस जल्द ही एक 'क्विक टेस्ट किट' को भारतीय उपभोक्ताओं के लिए लाने की योजना बना रहा है ।,ब्यूरो,nmod,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1492,1,खाद्य पदार्थों में मिलावट को रोकने के लिए भारतीय मानक ब्यूरो यानि बीआईएस जल्द ही एक 'क्विक टेस्ट किट' को भारतीय उपभोक्ताओं के लिए लाने की योजना बना रहा है ।,योजना,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1494,1,दरअसल भारतीय मानक ब्यूरो को सबसे ज्यादा खाद्य पदार्थों में मिलावट की शिकायतें मिलती हैं ।,ज्यादा,obl,det,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s1496,1,लेकिन अंतर्राष्ट्रीय स्तर की कोई तकनीक न होने के कारण अकसर अधिकारियों को मिलावट करने वाले के खिलाफ कार्रवाई करने में दिक्कत होती थी ।,अधिकारियों,nsubj,obj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s1499,1,जो मिलावट की शिकायत होने पर मौके पर जाकर जांच करेगी ।,शिकायत,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1501,1,आतंकियों द्वारा किसी विमान के अपहरण या आत्मघाती हमले को अंजाम देने की कोशिश किए जाने की खुफिया जानकारी पर देश भर के हवाई अड्डों पर सुरक्षा व्यवस्था कड़ी कर दी गई है ।,आतंकियों,nsubj:pass,nsubj,द्वारा,द्वारा,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s1503,1,"समझा जाता है कि खुफिया विभाग द्वारा आतंकियों के बीच बातचीत के अंश सुने जाने के बाद अलर्ट जारी किया गया, जिसमें विमान अपहरण के उद्देश्य से आत्मघाती हमले का प्रयास करने के संकेत मिले हैं ।",संकेत,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
