sent_id,occurrence_index,sentence_text,token_form,gold_deprel,stanza_deprel,gold_case_marker,stanza_case_marker,gold_verifier_rule_id,stanza_verifier_rule_id,gold_final_decision,stanza_final_decision,gold_final_candidates,stanza_final_candidates,deprel_agree,case_marker_agree,rule_id_agree,final_decision_agree
dev-s1602,1,"वामदलों के नेताओं के साथ बातचीत के बाद माकपा के महासचिव प्रकाश करात ने कहा था कि बिहार में चुनाव को लेकर वामदलों में मतभेद हैं, लेकिन हमारा मानना है कि धर्मनिरपेक्ष मतों का विभाजन नहीं होना चाहिए ।",बिहार,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s1603,1,जेल में बंद विवादास्पद राजद सांसद सैयद शहाबुद्दीन को एक और झटका लगा है ।,शहाबुद्दीन,iobj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s1607,1,"लेकिन इसके बाद भी शहाबुद्दीन व उनके रिश्तेदारों ने पुलिस को दस हथियार नहीं सौंपे थे, जिस पर पुलिस ने उनके, उनकी पत्नी, पिता और भाई के खिलाफ थाने में मामला दर्ज कराया था ।",शहाबुद्दीन,nsubj,nsubj,,ने,,R1,mapping_hypothesis,confirmed,Kartā,Kartā,yes,no,no,no
dev-s1612,1,भारत जल्द ही विदेशों में काम कर रहे भारतीय नागरिकों को पेश आ रही आव्रजन संबंधी समस्याओं और स्वदेश में वापसी की निवेश योजनाओं में सहयोग के लिए पाँच देशों में विशेष कार्यालय खोलेगा ।,नागरिकों,nsubj,iobj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s1621,1,"कानून में संशोधन के जरिए विदेशों में रोज़गार, शिक्षा या अन्य कारणों से रह रहे भारतीय नागरिकों को भारत स्थित अपने वास्तविक निवास के आधार पर मतदाता सूची में अपना नाम डलवाने और मताधिकार प्रयोग का अधिकार होगा ।",नागरिकों,obj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s1623,1,पिछले 12 सालों के दौरान ओजोन परत को नुकसान पहुँचाने वाले 11 हजार टन उत्पादों तथा क्षीर्ण करने वाले 12 हजार टन तत्वों को खत्म किया गया ।,तत्वों,conj,obj,को,को,,R5,no_decision,ambiguous,,Karma|Sampradāna,no,yes,no,no
dev-s1625,1,इस अवसर पर उन्होंने वनों एवं परती भूमि के विकास के लिए 21 लोगों और संस्थाओं को इंदिरा प्रियदर्शिनी वृक्ष मित्र पुरस्कार भी प्रदान किए ।,लोगों,iobj,iobj,,को,,R5,mapping_hypothesis,ambiguous,Sampradāna,Karma|Sampradāna,yes,no,no,no
dev-s1635,1,अगर किसानों को लगातार बिजली मिले तो वे इसकी क़ीमत चुकाने को तैयार होंगे ।,किसानों,nsubj,iobj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s1648,1,"उन्होंने कहा कि भारत निर्माण के तहत सरकार के काफी ऊँचे लक्ष्य रखे हैं, लेकिन राज्य सरकारों के सक्रिय सहयोग से इन लक्ष्यों को पाने की पूरी - पूरी उम्मीद है ।",सहयोग,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s1659,1,"मंगलवार को नक्सली संगठन पीपुल्स वार ग्रुप ने संघर्ष विराम, इसके लागू होने पर पड़ने वाले प्रभाव का अध्ययन करने के लिए कमेटी बनाने और इसके प्रतिनिधियों को वार्ता में भाग लेने के लिए सुरक्षा देने की माँग की थी ।",प्रतिनिधियों,nsubj,iobj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s167,1,जेएमएम प्रकरण के बाद संसद सदस्यों व निर्वाचित प्रतिनिधियों को लोक सेवक करार दिया जा चुका है और उनसे उसी किस्म की ईमानदारी की उम्मीद की जाती है ।,सदस्यों,iobj,iobj,,को,,R5,mapping_hypothesis,ambiguous,Sampradāna,Karma|Sampradāna,yes,no,no,no
dev-s173,1,इसमें स्वयं उनके और विज्ञान व प्रौद्योगिकी मंत्री कपिल सिब्बल के अलावा चार से पांच मंत्री रहेंगे ।,चार,nummod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s175,1,भारद्वाज के मुताबिक 'प्रणव मुखर्जी की कमेटी ने उस समय भी प्रधानमंत्री को लोकपाल के दायरे से बाहर रखने का सुझाव दिया था ।,प्रधानमंत्री,obl,obj,को,को,,R5,mapping_hypothesis,ambiguous,Adhikaraṇa|Apādāna|Karaṇa,Karma|Sampradāna,no,yes,no,no
dev-s179,1,भारद्वाज का मानना है कि जजों के बारे में न्यायपालिका किसी जल्दी में नहीं दिखती ।,जल्दी,obl,advmod,में,में,R2,,confirmed,no_decision,Adhikaraṇa,,no,yes,no,no
dev-s189,1,प्राधिकरण ने इसके लिए १३ जनवरी तक दोनों पक्षों से जवाब देने को कहा है ।,पक्षों,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s19,1,"मंदिर परिसर से लगा काफी बड़ा सा पार्क है, जहाँ पर्यटकों का जमावड़ा लगा रहता है ।",परिसर,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s194,1,दूरसंचार सेवा मुहैया कराने वाली टाटा टेलिसर्विस लिमिटेड और रिलायंस इंफोकॉम ने बाजार में कुछ समय पहले फिक्सड वायरलेस फोन उतारे थे ।,लिमिटेड,nsubj,nsubj,ने,,R1,,confirmed,mapping_hypothesis,Kartā,Kartā,yes,no,no,no
dev-s208,1,आडवाणी से बयान वापस लेने की मांग करने वाले संघ ने उन पर इस्तीफे के लिए किसी तरह का दबाव डालने के आरोप से इनकार किया ।,आरोप,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s218,1,दूसरी ओर केंद्र में सत्तारूढ़ यूपीए के एक प्रमुख घटक राजद और उसे बाहर से समर्थन दे रहे माकपा ने इसे एकतरफा करार दिया है ।,माकपा,conj,nsubj,ने,ने,,R1,no_decision,confirmed,,Kartā,no,yes,no,no
dev-s219,1,कांग्रेस - झामुमो के समझौते से बौखलाए राजद प्रवक्ता ने इसे सरासर विश्वासघात बताया है ।,समझौते,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s222,1,हालांकि कांग्रेस प्रवक्ता अभिषेक मनु सिंघवी के मुताबिक 'यूपीए एक ठोस गठबंधन है और राज्य की मौजूदा सरकार को सत्ता से बाहर करने में कोई संदेह नहीं है,सत्ता,compound,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s224,1,बदले में झामुमो सुप्रीमो और कोयला मंत्री शिबू सोरेन ने चुनाव के बाद मुख्यमंत्री पद का फैसला यूपीए अध्यक्ष सोनिया गांधी के हाथ सौंप दिया ।,सोरेन,conj,nsubj,ने,ने,,R1,no_decision,confirmed,,Kartā,no,yes,no,no
dev-s240,1,"लिहाजा इसे पेशा नहीं माना जा सकता, जैसा कि बार काउंसिल के नियम २ (एच) में कहा गया है ।",एच,obl,obl,में,,R2,,confirmed,mapping_hypothesis,Adhikaraṇa,Adhikaraṇa|Apādāna|Karaṇa,yes,no,no,no
dev-s249,1,इसलिए उन्हें किसी पेशे से जुड़ा नहीं माना जा सकता ।,पेशे,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s252,1,उन्होंने कहा कि पिछले एक सप्ताह से वे अदालत द्वारा अपने पक्ष में फैसला दिए जाने के लिए ईश्वर से प्रार्थना कर रही थी ।,ईश्वर,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s255,1,मेरे जैसे दूसरे पादरी और ननों को भी वकालत के पेशे से जुड़ने का मौका मिलेगा ।,पादरी,iobj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s26,1,मूर्ति भगवान बुद्ध के बोधि प्राप्‍त करने से पूर्व की ध्‍यान मुद्रा में है ।,मुद्रा,root,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s268,1,करीब दो घंटे तक गहन मंत्रणा के बाद नटवर सिंह को विदेश मंत्रालय से हटाने का फैसला किया गया ।,सिंह,nsubj,obj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s285,1,उन्होंने कहा कि पॉल वोल्कर ने जब खुद स्वीकार किया कि उन्होंने कोफी अन्नान को संकट से उबारने के लिए इसकी भाषा में फेरबदल किया तो इससे इसकी गंभीरता का अंदाजा लगाया जा सकता है ।,अन्नान,nsubj,obj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s285,1,उन्होंने कहा कि पॉल वोल्कर ने जब खुद स्वीकार किया कि उन्होंने कोफी अन्नान को संकट से उबारने के लिए इसकी भाषा में फेरबदल किया तो इससे इसकी गंभीरता का अंदाजा लगाया जा सकता है ।,संकट,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s286,1,जनता दल (यूनाइटेड) के नेतृत्व वाली बिहार सरकार ने मंगलवार को सुप्रीम कोर्ट से कहा कि वह केंद्रीय मंत्री और राजद नेता मोहम्मद तस्लीमुद्दीन पर लगे हत्या के प्रयास के अभियोग को नहीं हटाना चाहती ।,तस्लीमुद्दीन,obl,conj,पर,पर,R3,,confirmed,no_decision,Adhikaraṇa,,no,yes,no,no
dev-s296,1,आर्थिक सर्वेक्षण २००३ - ०४ में शिक्षा और स्वास्थ्य को आर्थिक विकास की मानव पूंजी घोषित किया गया है और इसे विकास के बुनियादी ढांचे के बराबर का दर्जा दिया गया है ।,शिक्षा,obj,obj,,को,,R5,mapping_hypothesis,ambiguous,Karma,Karma|Sampradāna,yes,no,no,no
dev-s306,1,साक्षरता की वृद्धि दर १९५१ के १८.३ फीसदी से नाटकीय रूप से बढ़कर २००१ में ६४.८ फीसदी हो गई ।,फीसदी,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s317,1,उन्होंने कहा कि गोधरा कांड में विभिन्न जांच रिपोर्टों का वह अध्ययन कर रहे हैं और दोषियों को किसी भी सूरत में बख्शा नहीं जाएगा ।,दोषियों,nsubj:pass,obj,को,को,,R5,no_decision,ambiguous,,Karma|Sampradāna,no,yes,no,no
dev-s338,1,ब्रिगेडियर सिंह ने सुब्रह्मण्यम समिति की रिपोर्ट की किसी निवर्तमान जज से जांच कराने की मांग की है ।,जज,iobj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Sampradāna,Karaṇa|Apādāna,no,yes,no,no
dev-s340,1,लड़ाई के दिनों को याद करते हुए ब्रिगेडियर सिंह ने कहा कि टाइगर हिल और तोलोलिंग पर हमले के दौरान पाकिस्तानी सैनिकों ने प्वाइंट ५३५३ से हमारी सेना पर काफी गोलीबारी की थी ।,हिल,obl,obl,,पर,,R3,mapping_hypothesis,confirmed,Adhikaraṇa|Apādāna|Karaṇa,Adhikaraṇa,yes,no,no,no
dev-s346,1,होटल वाइल्ड फ्लावर हॉल से कुछ फासले पर स्थित रिट्रीट को राष्ट्रपति के ग्रीष्मकालीन रिहाइश के तौर पर जाना जाता है ।,रिट्रीट,nsubj:pass,obj,को,को,,R5,no_decision,ambiguous,,Karma|Sampradāna,no,yes,no,no
dev-s353,1,वह उस हेलीपैड को निहारना भी नहीं भूलीं जिसकी यादें उनके पिता के शौक से जुड़ी हैं ।,शौक,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s367,1,हालांकि चर्चाएं तो ये भी थीं कि मुख्यमंत्री व पीसीसी चीफ वढ़ेरा दंपत्ति को भोज की दावत दे सकते हैं ।,दंपत्ति,iobj,conj,को,को,R5,,ambiguous,no_decision,Karma|Sampradāna,,no,yes,no,no
dev-s368,1,गत रात्रि से मनाली की ऊंची चोटियों पर हिमपात व निचले क्षेत्रों में बारिश होने से समूचा क्षेत्र ठंड की चपेट में आ गया है ।,चोटियों,nmod,obl,पर,पर,,R3,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s368,1,गत रात्रि से मनाली की ऊंची चोटियों पर हिमपात व निचले क्षेत्रों में बारिश होने से समूचा क्षेत्र ठंड की चपेट में आ गया है ।,हिमपात,compound,obl,,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,no,no,no
dev-s373,1,वहीं पर पशुओं के चारे व अन्य फसलों की बिजाई के लिए यह बारिश अति उत्तम मानी जा रही है ।,वहीं,obl,obl,पर,,R3,,confirmed,mapping_hypothesis,Adhikaraṇa,Adhikaraṇa|Apādāna|Karaṇa,yes,no,no,no
dev-s377,1,श्रीराम जन्मभूमि मंदिर - बाबरी मस्जिद प्रकरण के सर्वमान्य समाधान के लिए ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड से नए प्रस्तावों के तहत बातचीत की तैयारी है ।,बोर्ड,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s386,1,"इसमें सदस्य के तौर पर अयोध्या से विमलेंद्र मोहन प्रताप मिश्र, फैजाबाद से खालिक अहमद खान, चेन्नई से शंकराचार्य के प्रमुख सचिव सुंदर, अहमदाबाद से कृष्ण कुमार सिंघल व नई दिल्ली से अयोध्या जामा मस्जिद ट्रस्ट के अध्यक्ष व प्रबंध न्यासी अल्लामा सैयद असगर अब्बास रिजवी नामित किए गए हैं ।",अयोध्या,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s39,1,"इसमें बुद्धकालीन वस्‍तुएं, धातुएं, कुशीनगर में खुदाई के दौरान पाई गई मूर्ति, सिक्‍के, बर्तन आदि रखे गए हैं ।",कुशीनगर,obl,nmod,में,में,R2,,confirmed,no_decision,Adhikaraṇa,,no,yes,no,no
dev-s390,1,"उन्होंने बताया कि विभिन्न दलों के नेताओं के साथ शंकराचार्य जी ने अखिल भारतीय इमाम संगठन के अध्यक्ष मौलाना जमील इलियासी, इस्लामिक कौंसिल आफ इंडिया के अध्यक्ष कारी मुहम्मद मियां मजहरी, सिया मौलाना सैयद कल्वे रुशेद, हेलाल कमेटी फैजाबाद के पदाधिकारी सहित देवबंद के खालिद अंसारी, ऑल इंडिया सिया कांफ्रेंस के सैयद जमीर सुल्तान सहित दूसरे मौलानाओं से भी विचार - विमर्श किया ।",मौलानाओं,obl,obj,से,से,R4,,ambiguous,mapping_hypothesis,Karaṇa|Apādāna,Karma,no,yes,no,no
dev-s391,1,अयोध्या विवाद के हल के लिए नए सिरे से ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड से बातचीत की रणनीति भी है ।,सिरे,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s396,1,श्री रिजवी बताते हैं कि समाधान प्रस्ताव सभी संबंधित पक्षों से विचार - विमर्श किया जाएगा तथा अंतिम तौर पर शंकराचार्य जी महाराज और ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड के अध्यक्ष मौलाना नदवी साहब ही समाधान प्रस्ताव पर निर्णय करेंगे ।,पक्षों,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s4,1,"हिंदू राजाओं के काल में चीन से ह्वेन सांग, फाह्यान और इत्‍सिंग ने अपने यात्रा वृत्तांत में इस स्‍थान के गौरव का वर्णन किया है ।",सांग,nsubj,nsubj,ने,,R1,,confirmed,mapping_hypothesis,Kartā,Kartā,yes,no,no,no
dev-s404,1,आर्थिक सर्वेक्षण में जताई गई आशंकाओं के बीच बृहस्पतिवार को पेश होने वाले केंद्रीय बजट में कुछ साहसी निर्णय लिए जाने की उम्मीद है ।,बजट,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s408,1,"इस बजट में आयकर छूट सीमा 70,000 - 1,00,000 करने तथा बुनियादी शिक्षा के लिए धन जुटाने के मकसद से प्रत्यक्ष करों पर दो फीसदी उपकर लगाए जाने की आशा है ।",बजट,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s408,1,"इस बजट में आयकर छूट सीमा 70,000 - 1,00,000 करने तथा बुनियादी शिक्षा के लिए धन जुटाने के मकसद से प्रत्यक्ष करों पर दो फीसदी उपकर लगाए जाने की आशा है ।",मकसद,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s412,1,सूत्रों ने बताया कि वित्तीय जिम्मेदारी और बजट प्रबंधन कानून 2003 'एफआरबीएम' की शर्तो के मुताबिक वित्तीय घाटे को सकल घरेलू उत्पाद के 4.3 फीसदी से कम रखने का उपाय किया जा सकता है ।,फीसदी,obl,acl,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s433,1,"अनिल का कहना है कि उनके मोबाइल और लैंड लाइन फोन को टैप करने में लिप्त लोगों के पास जीएसएम चिप क्लोनिंग मशीनें और अन्य टैपिंग उपकरण हो सकते हैं, जो इस्राइल और अन्य देशों में बिक्री के लिए उपलब्ध हैं ।",इस्राइल,obl,nmod,में,में,R2,,confirmed,no_decision,Adhikaraṇa,,no,yes,no,no
dev-s435,1,अनिल ने इसमें लिखा है कि आरोपों की गंभीरता को देखते हुए वह एक सक्षम सरकारी एजेंसी से मामले की तत्काल जांच के आदेश देने का अनुरोध करते हैं ।,एजेंसी,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s436,1,पूर्वी दिल्ली जिला पुलिस कार्यालय परिसर से सटे भोलानाथ नगर स्थित तिमंजिला हौज़री फैक्टरी में आग लगने से 12 कारीगर काल के गाल में समा गए ।,परिसर,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s447,1,बताया जाता है कि इस फैक्टरी में पेरिस ब्यूटी के नाम से अंतःवस्त्र बनाए जाते हैं ।,नाम,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s450,1,फैक्टरी की पहली मंजिल तथा दूसरी मंजिल पर फोम तथा अन्य हौज़री का सामान रखा था ।,मंजिल,obl,obl,पर,,R3,,confirmed,mapping_hypothesis,Adhikaraṇa,Adhikaraṇa|Apādāna|Karaṇa,yes,no,no,no
dev-s454,1,घटनास्थल पर मौजूद लोगों ने बताया कि ऊपर से कूदने की वजह से संजय नामक कारीगर के पैरों में चोट आई ।,घटनास्थल,nmod,obl,पर,पर,,R3,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s456,2,मकान नंबर 1993ए निवासी मंगल सेन जैन तथा 1993बी निवासी राजीव जैन ने बताया कि आग की वजह से उनके मकानों की दीवारों में दरार आ गई और ऊपरी हिस्सा टूट गया ।,जैन,conj,nsubj,ने,ने,,R1,no_decision,confirmed,,Kartā,no,yes,no,no
dev-s468,1,हालांकि अब तक भाजपा व एनडीए नेतृत्व की ओर से कांग्रेस के इस तर्क को कोई समर्थन नहीं मिला है कि सदनों के प्रमुखों के चार पदों में से कम से कम एक पद सत्ताधारी दल को मिलना चाहिए ।,तर्क,iobj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s47,1,मंदिर का निर्माण थाईलैंड सरकार के सौजन्‍य से किया गया है ।,सौजन्‍य,case,obl,,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,no,no,no
dev-s473,1,"लोकसभा अध्यक्ष सोमनाथ चटर्जी वाम मोरचे से हैं, जो यूपीए में शामिल नहीं है बल्कि बाहर से समर्थन दे रहें हैं ।",यूपीए,obl,nmod,में,में,R2,,confirmed,no_decision,Adhikaraṇa,,no,yes,no,no
dev-s474,1,कांग्रेस का तर्क यह भी है कि लोकसभा उपाध्यक्ष का पद परंपरा के मुताबिक विपक्ष को प्रस्तावित था और एनडीए ने अकाली दल को यह पद दे दिया ।,विपक्ष,iobj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s483,1,इस बात की संभावना है कि संसदीय कार्यमंत्री गुलाम नबी आजाद इस मामले में अगले कुछ दिनों में एनडीए के शीर्ष नेताओं से बात कर सकते हैं ।,नेताओं,obl,obj,से,से,R4,,ambiguous,mapping_hypothesis,Karaṇa|Apādāna,Karma,no,yes,no,no
dev-s488,1,केंद्रीय विद्यालय की १०वीं की छात्रा सृष्टि कृष्णमूर्ति के पिता और स्कूल के प्रधानाचार्य ने बताया कि सृष्टि ने भारत - पाक क्रिकेट सीरीज़ के बाद 'सिंबायोसिस' शीर्षक से एक कविता लिखकर मुशर्रफ को भेजी थी ।,पिता,nsubj,nsubj,ने,,R1,,confirmed,mapping_hypothesis,Kartā,Kartā,yes,no,no,no
dev-s488,1,केंद्रीय विद्यालय की १०वीं की छात्रा सृष्टि कृष्णमूर्ति के पिता और स्कूल के प्रधानाचार्य ने बताया कि सृष्टि ने भारत - पाक क्रिकेट सीरीज़ के बाद 'सिंबायोसिस' शीर्षक से एक कविता लिखकर मुशर्रफ को भेजी थी ।,शीर्षक,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s511,1,कुंबले व हरभजन के साथ इन दोनों तेज गेंदबाजों की टीम में मौजूदगी का मतलब हुआ कि भारत लंबे अरसे बाद किसी टूर्नामेंट में अपने पूरी क्षमता वाले गेंदबाजी आक्रमण के साथ उतरेगा ।,टीम,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s512,1,"एशिया कप के लिए घोषित २० संभावित खिलाड़ियों में से अगरकर के अलावा रोहन गावस्कर, हेमांग बदानी, रमेश पवार, अमित भंडारी और मुरली कार्तिक टीम में जगह नहीं पा सके ।",टीम,obl,conj,में,में,R2,,confirmed,no_decision,Adhikaraṇa,,no,yes,no,no
dev-s519,1,मौसम विभाग के मुताबिक यमुनानगर जिले के छछरौली और फरीदाबाद जिले के पलवल में बुधवार को मानसून पूर्व बारिश हुई ।,छछरौली,obl,nmod,में,,R2,,confirmed,no_decision,Adhikaraṇa,,no,no,no,no
dev-s519,1,मौसम विभाग के मुताबिक यमुनानगर जिले के छछरौली और फरीदाबाद जिले के पलवल में बुधवार को मानसून पूर्व बारिश हुई ।,पलवल,conj,obl,,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,no,no,no
dev-s522,1,"यूपीए सरकार ने आठ फीसदी की विकास दर को बनाए रखने के लिए अपनी प्राथमिकताएं तय करते हुए इसे हासिल करने के लिए कृषि, शिक्षा, स्वास्थ्य व बुनियादी क्षेत्र पर विशेष घ्यान देने की बात कही है ।",कृषि,obl,obl,पर,,R3,,confirmed,mapping_hypothesis,Adhikaraṇa,Adhikaraṇa|Apādāna|Karaṇa,yes,no,no,no
dev-s524,1,खासकर पेट्रोलियम पदार्थो की अंतर्राष्ट्रीय कीमतों में बढ़ोतरी रुझान को देखते हुए महंगाई और ब्याज दरों में तेजी आ सकती है ।,महंगाई,obl,obl,,में,,R2,mapping_hypothesis,confirmed,Adhikaraṇa|Apādāna|Karaṇa,Adhikaraṇa,yes,no,no,no
dev-s528,1,उद्योग जगत की ओर से ऋण की मांग में बढ़ोतरी और राजकोषी घाटे में वृद्धि के कारण निम्न ब्याज दरों के फायदे छूमंतर हो सकते हैं ।,बढ़ोतरी,obl,obl,में,के,R2,,confirmed,mapping_hypothesis,Adhikaraṇa,Adhikaraṇa|Apādāna|Karaṇa,yes,no,no,no
dev-s532,1,अच्छे मानसून के कारण खाद्यान्नों की पैदावार २००२ - ०३ के १७.४२ करोड़ टन से बढ़ कर २००३ - ०४ के २१.०८ करोड़ टन पहुंच गई ।,टन,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s56,1,कुशीनगर के विस्‍तार के साथ ही यहाँ पर सबसे अधिक बनाए गए मंदिरों में से एक चीनी मंदिर है ।,यहाँ,nmod,obl,पर,पर,,R3,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s567,1,दाखिले के समय मरीज़ से फार्म भराकर कि उसकी आय दो हजार रुपये मासिक से ज्यादा नहीं है और इलाज शुरू कर दें ।,मरीज़,obl,iobj,से,से,R4,,ambiguous,mapping_hypothesis,Karaṇa|Apādāna,Sampradāna,no,yes,no,no
dev-s584,1,बताया जाता है कि दिल्ली के सिनेमा घरों में हुए विस्फोटों के एक आरोपी को नवांशहर से धरने के बाद दिल्ली पुलिस को उससे पूछ - ताछ में हवारा और उसके साथी के ठिकाने के बारे में पता लगा ।,आरोपी,obj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s584,1,बताया जाता है कि दिल्ली के सिनेमा घरों में हुए विस्फोटों के एक आरोपी को नवांशहर से धरने के बाद दिल्ली पुलिस को उससे पूछ - ताछ में हवारा और उसके साथी के ठिकाने के बारे में पता लगा ।,पुलिस,iobj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s585,1,पूछ - ताछ में दिल्ली पुलिस को पता लगा कि हवारा और उसका साथी पटियाला की पंजाब यूनीवर्सिटी में कुछ लोगों से मिलने गया है ।,ताछ,obl,compound,में,,R2,,confirmed,no_decision,Adhikaraṇa,,no,no,no,no
dev-s585,1,पूछ - ताछ में दिल्ली पुलिस को पता लगा कि हवारा और उसका साथी पटियाला की पंजाब यूनीवर्सिटी में कुछ लोगों से मिलने गया है ।,पुलिस,iobj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s585,1,पूछ - ताछ में दिल्ली पुलिस को पता लगा कि हवारा और उसका साथी पटियाला की पंजाब यूनीवर्सिटी में कुछ लोगों से मिलने गया है ।,पूछ,compound,obl,,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,no,no,no
dev-s588,1,वहीं पर सादे कपड़ों में मौजूद दिल्ली पुलिस ने इस कार पर धावा बोल दिया ।,वहीं,obl,obl,पर,,R3,,confirmed,mapping_hypothesis,Adhikaraṇa,Adhikaraṇa|Apādāna|Karaṇa,yes,no,no,no
dev-s60,1,महापरिनिर्वाण मंदिर से पहले बीच तालाब में बना भगवान बुद्ध का मंदिर और इसके सामने बना विशाल पगोडा पर्यटकों के आकर्षण का केंद्र है ।,तालाब,obl,obl,बीच,में,,R2,mapping_hypothesis,confirmed,Adhikaraṇa|Apādāna|Karaṇa,Adhikaraṇa,yes,no,no,no
dev-s607,1,इस स्थिति में सार्वजनिक उपक्रमों को अपने काम - काज के तरीके में बदलाव लाने की जरूरत है ।,तरीके,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
